label,case,p,margin,source,content,content_norm
social_proof,FN_near,0.35022427839804643,-0.04977572160195354,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,43 añadidos a la bolsa en las últimas 48 horas,__SOCIAL_COUNT__ a la bolsa en las __SCARCITY__ horas
social_proof,FN_near,0.34875379770007275,-0.05124620229992721,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Alguien en Egipto compró,Alguien en Egipto compró
social_proof,FN_near,0.3440912459016379,-0.055908754098362046,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Monira en Doha, Qatar, compró una caja de terciopelo LilyVanity™","Monira en Doha, Qatar, compró una caja de terciopelo LilyVanity™"
social_proof,FN_near,0.3303862707010543,-0.06961372929894566,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Jim en Houston, EE. UU., compró el parche de CBD Pure Ratios","Jim en Houston, EE. UU., compró el parche de CBD Pure Ratios"
social_proof,FN_near,0.31893780646559955,-0.08106219353440042,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,¡Se vende rápido! Añadido a la bolsa 7 veces en las últimas 48 horas.,¡Se vende rápido! Añadido a la bolsa __NUM__ veces en las __SCARCITY__ horas.
social_proof,FN_near,0.3170286725133768,-0.08297132748662317,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,30 visitantes en tiempo real ahora mismo,__NUM__ visitantes en tiempo real ahora mismo
social_proof,FN_near,0.3064863831483213,-0.0935136168516787,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,¡Otros 6 ya han comprado esta oferta hoy!,¡Otros __NUM__ ya han comprado esta oferta hoy!
social_proof,FN_near,0.30434852362613113,-0.09565147637386884,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Mitchell H. compró una chimenea eléctrica lineal empotrada Dimplex IgniteXL de 100""","Mitchell H. compró una chimenea eléctrica lineal empotrada Dimplex IgniteXL de __NUM__"""
social_proof,FN_near,0.2846594598210155,-0.11534054017898449,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,994 artículos vendidos esta hora.,__NUM__ artículos vendidos esta hora.
social_proof,FN_near,0.2800556986859811,-0.11994430131401884,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Alguien de Noruega compró un rallador Super FG - 12 veces más rápido,Alguien de Noruega compró un rallador Super FG - __NUM__ veces más rápido
social_proof,FN_near,0.27405747362770555,-0.12594252637229442,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Comprado 6 veces esta semana.,Comprado __NUM__ veces esta semana.
social_proof,FN_near,0.2683769816022797,-0.13162301839772028,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,39 lo compraron recientemente,__NUM__ lo compraron recientemente
social_proof,FN_near,0.26121029873662793,-0.13878970126337203,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,NO DEJES QUE SE ESCAPEN Varias personas han visto este artículo recientemente.,NO DEJES QUE SE ESCAPEN Varias personas han visto este artículo recientemente.
social_proof,FN_near,0.24434234053116585,-0.15565765946883411,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Leah Rich en Louisville, Estados Unidos, realizó una compra","Leah Rich en Louisville, Estados Unidos, realizó una compra"
social_proof,FN_near,0.2437777164606515,-0.15622228353934847,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Jessica en Metairie, Estados Unidos, compró un vestido largo estilo playa","Jessica en Metairie, Estados Unidos, compró un vestido largo estilo playa"
social_proof,FN_near,0.24261190202264224,-0.15738809797735773,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Comprado más de 100 veces en los últimos días.,Comprado más de __NUM__ veces en los últimos días.
social_proof,FN_near,0.24032059040222137,-0.1596794095977786,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,8 clientes han comprado hoy,__NUM__ clientes han comprado hoy
social_proof,FN_near,0.2397124946565179,-0.16028750534348207,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,2 clientes lo compraron recientemente,__NUM__ clientes lo compraron recientemente
social_proof,FN_near,0.2385566172520188,-0.16144338274798117,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Crystal Li en Flushing, Estados Unidos, realizó una compra","Crystal Li en Flushing, Estados Unidos, realizó una compra"
social_proof,FN_near,0.21733512884423245,-0.18266487115576752,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,273 unidades vendidas en los últimos 30 días,__NUM__ unidades vendidas en los últimos __TIMER__
social_proof,FN_near,0.21340792395153496,-0.186592076048465,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,6 clientes tienen esto en su cesta,__NUM__ clientes tienen esto en su cesta
social_proof,FN_near,0.2120790101068447,-0.18792098989315525,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Comprado 8 veces en los últimos días.,Comprado __NUM__ veces en los últimos días.
social_proof,FN_near,0.19642690334286744,-0.20357309665713252,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,¡Tendencia ahora! Añadido a la cesta 490 veces hoy,¡Tendencia ahora! Añadido a la cesta __NUM__ veces hoy
social_proof,FN_near,0.1949479983939455,-0.20505200160605447,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Más de 38 comprados,Más de __SOCIAL_COUNT__
social_proof,FN_near,0.18432740411567386,-0.2156725958843261,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Visto 744 veces hoy,Visto __NUM__ veces hoy
social_proof,FN_near,0.17712014082119995,-0.22287985917880002,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,407 clientes han visto este artículo recientemente,__NUM__ clientes han visto este artículo recientemente
social_proof,FN_near,0.1662319014749507,-0.23376809852504926,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Ken en Three Bridges compró All Zebrawood + Olive Ash,Ken en Three Bridges compró All Zebrawood + Olive Ash
social_proof,FN_near,0.16168073739159758,-0.2383192626084024,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,"Sabrina en Paraparaumu, Nueva Zelanda, compró chocolate energético SCHO-KA-KOLA","Sabrina en Paraparaumu, Nueva Zelanda, compró chocolate energético SCHO-KA-KOLA"
social_proof,FN_near,0.14593732354337285,-0.2540626764566271,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,1044 vendidos en los últimos 12 meses,__SOCIAL_COUNT__ en los últimos __NUM__ meses
social_proof,FN_near,0.14482865794222588,-0.2551713420577741,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,¡No te lo pierdas! Hemos vendido 38 en los últimos días.,¡No te lo pierdas! Hemos vendido __NUM__ en los últimos días.
social_proof,FN_near,0.10463707124170833,-0.2953629287582916,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,Visto 1040 veces en los últimos 7 días,Visto __NUM__ veces en los últimos __TIMER__
social_proof,FN_near,0.10274824592102784,-0.29725175407897214,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,404 Pedidos,__SOCIAL_COUNT__
social_proof,FN_near,0.10274824592102784,-0.29725175407897214,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,143 COMPRADOS,__SOCIAL_COUNT__
social_proof,FN_near,0.10274824592102784,-0.29725175407897214,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,3642 COMPRADOS,__SOCIAL_COUNT__
social_proof,FN_near,0.09401189380962682,-0.30598810619037314,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,89 viendo actualmente,__SOCIAL_COUNT__ actualmente
social_proof,FN_near,0.092461697644114,-0.307538302355886,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,2 visitas por hora,__SOCIAL_COUNT__ por hora
social_proof,FN_near,0.0881694593266589,-0.31183054067334104,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,EL MÁS POPULAR,EL MÁS POPULAR
social_proof,FN_near,0.07101005985230548,-0.3289899401476945,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,308 visitas por día,__SOCIAL_COUNT__ por día
social_proof,FN_near,0.06373910080660791,-0.3362608991933921,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,¡MUY POPULAR! 21 comprados en los últimos 7 días.,¡MUY POPULAR! __SOCIAL_COUNT__ en los últimos __TIMER__.
social_proof,FN_near,0.06345961192346788,-0.3365403880765321,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,¡Consíguelo rápido! 14 añadidos a la bolsa hoy,¡Consíguelo rápido! __SOCIAL_COUNT__ a la bolsa hoy
social_proof,FN_near,0.06071460715063974,-0.3392853928493602,https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv,2049 vendidos en los últimos 7 días,__SOCIAL_COUNT__ en los últimos __TIMER__
social_proof,FP_near,0.902324071484199,0.502324071484199,temu,558 ventas,__SOCIAL_COUNT__
social_proof,FP_near,0.8043185619611132,0.4043185619611132,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Los artículos en tu carrito se están vendiendo rápido,Los artículos en tu carrito se están vendiendo rápido
social_proof,FP_near,0.7354493012309682,0.3354493012309682,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Este artículo tiene mucha demanda.,Este artículo tiene mucha demanda.
social_proof,FP_near,0.7194609299512942,0.3194609299512942,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),UN ARTÍCULO EN TU CARRITO SE ESTÁ AGOTANDO RÁPIDAMENTE,UN ARTÍCULO EN TU CARRITO SE ESTÁ AGOTANDO RÁPIDAMENTE
social_proof,FP_near,0.7041413323412515,0.30414133234125157,twitch,Siguiente stream en,Siguiente stream en
social_proof,FP_near,0.6941329345650111,0.29413293456501116,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Los artículos en tu carrito tienen mucha demanda.,Los artículos en tu carrito tienen mucha demanda.
social_proof,FP_near,0.692077990882948,0.292077990882948,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Los artículos en tu carrito tienen una demanda MUY alta.,Los artículos en tu carrito tienen una demanda MUY alta.
social_proof,FP_near,0.6905972126470759,0.2905972126470759,Desconocido,"En breve, una revista como nunca viste","En breve, una revista como nunca viste"
social_proof,FP_near,0.6887090719954466,0.28870907199544665,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),"Lo sentimos, esto está agotado. Te lo acabas de perder.","Lo sentimos, esto está agotado. Te lo acabas de perder."
social_proof,FP_near,0.6878286617758422,0.28782866177584226,Desconocido,Drop de remeras de Halloween,Drop de remeras de Halloween
social_proof,FP_near,0.679206411166989,0.279206411166989,Desconocido,Lanzamiento de remeras de Halloween,Lanzamiento de remeras de Halloween
social_proof,FP_near,0.6311933291057985,0.23119332910579854,Desconocido,Token vencé en,Token vencé en
social_proof,FP_near,0.5983631916958478,0.19836319169584787,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),¡SE VENDE RÁPIDO! OBTÉN UN 10% DE DESCUENTO EN ESTE ARTÍCULO. ACTÍVALO AHORA.,¡SE VENDE RÁPIDO! OBTÉN UN __NUM__% DE DESCUENTO EN ESTE ARTÍCULO. ACTÍVALO AHORA.
social_proof,FP_near,0.5835195111772512,0.18351951117725124,tienda_clic,ADVERTENCIA: ¡ÚLTIMOS ARTÍCULOS EN INVENTARIO!,ADVERTENCIA: ¡ÚLTIMOS ARTÍCULOS EN INVENTARIO!
social_proof,FP_near,0.5740885881744456,0.17408858817444567,Desconocido,Unetenos para la oportunidad de ganar una tarjeta de regalo de Amazon o una PlayStation 5,Unetenos para la oportunidad de ganar una tarjeta de regalo de Amazon o una PlayStation __NUM__
social_proof,FP_near,0.5678023449913696,0.16780234499136965,aruneshmathur_dark_patterns,11 11 Hours: 00 22 Minutes: 3223 3223 Seconds,__NUM__ __NUM__ Hours: __NUM__ __NUM__ Minutes: __NUM__ __NUM__ Seconds
social_proof,FP_near,0.5494270805691358,0.14942708056913584,aruneshmathur_dark_patterns,Please Order Within: 0 0 : 0 2 : 4 1 : 10 65,Please Order Within: __NUM__ __NUM__ : __NUM__ __NUM__ : __NUM__ __NUM__ : __NUM__ __NUM__
social_proof,FP_near,0.549321788877521,0.14932178887752107,aruneshmathur_dark_patterns,01 Hours 37 Minutes 48 Seconds 1/10s,__NUM__ Hours __NUM__ Minutes __NUM__ Seconds __NUM__/10s
social_proof,FP_near,0.5422907835277274,0.14229078352772745,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Los artículos en tu carrito tienen mucha demanda. Pero hemos reservado tu pedido.,Los artículos en tu carrito tienen mucha demanda. Pero hemos reservado tu pedido.
social_proof,FP_near,0.5418316919809159,0.14183169198091589,aruneshmathur_dark_patterns,HURRY! DON'T MISS THIS DEAL! DAYS 0 1 HRS 1 2 MINS 3 1 SECONDS,HURRY! DON'T MISS THIS DEAL! DAYS __NUM__ __NUM__ HRS __NUM__ __NUM__ MINS __NUM__ __NUM__ SECONDS
social_proof,FP_near,0.5252536454650341,0.1252536454650341,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),"¡Date prisa, este estilo se vende rápido!","¡Date prisa, este estilo se vende rápido!"
social_proof,FP_near,0.5186358420845375,0.11863584208453753,Desconocido,Lanzamiento oficial en 24 horas,Lanzamiento oficial en __NUM__ horas
social_proof,FP_near,0.5115274375828783,0.11152743758287836,aruneshmathur_dark_patterns,HURRY! ENDS IN: 11 HRS 20 MIN 13 SEC,HURRY! ENDS IN: __NUM__ HRS __NUM__ MIN __NUM__ SEC
social_proof,FP_near,0.5115274375828783,0.11152743758287836,aruneshmathur_dark_patterns,HURRY! ENDS IN: 10 HRS 40 MIN 00 SEC,HURRY! ENDS IN: __NUM__ HRS __NUM__ MIN __NUM__ SEC
social_proof,FP_near,0.49957436916691417,0.0995743691669142,aruneshmathur_dark_patterns,11 11 Hours: 00 22 Minutes: 3223 3223 Seconds Sale Ends Once The Timer Hits Zero!,__NUM__ __NUM__ Hours: __NUM__ __NUM__ Minutes: __NUM__ __NUM__ Seconds Sale Ends Once The Timer Hits Zero!
social_proof,FP_near,0.4907491611375667,0.09074916113756676,aruneshmathur_dark_patterns,00 HRS 57 MINS 56 SECS,__NUM__ HRS __NUM__ MINS __NUM__ SECS
social_proof,FP_near,0.4830545376557565,0.08305453765575654,aruneshmathur_dark_patterns,HURRY! EXCLUSIVE DEAL FOR YOU! 1 4 : 4 5,HURRY! EXCLUSIVE DEAL FOR YOU! __NUM__ __NUM__ : __NUM__ __NUM__
social_proof,FP_near,0.48181007985130586,0.0818100798513059,aruneshmathur_dark_patterns,EXTRA -30% OFF WITH CODE: EXTRA30 Ends in: 0 0 0 0 days 0 0 4 4 hours . 0 0 9 9 min . 2 2 8 8 sec,EXTRA -__NUM__% OFF WITH CODE: EXTRA30 Ends in: __NUM__ __NUM__ __NUM__ __TIMER__0 __NUM__ __NUM__ __NUM__ hours . __NUM__ __NUM__ __NUM__ __NUM__ min . __NUM__ __NUM__ __NUM__ __NUM__ sec
social_proof,FP_near,0.48037980919757906,0.08037980919757909,niacinamide,He leído y acepto la política de privacidad,He leído y acepto la política de privacidad
social_proof,FP_near,0.47610050992779573,0.07610050992779577,aruneshmathur_dark_patterns,You left 2 items in your bag Released in: 29 minutes :07 seconds,You left __NUM__ items in your bag Released in: __NUM__ minutes :__NUM__ seconds
social_proof,FP_near,0.47231891141032234,0.07231891141032237,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Vendiéndose rápido,Vendiéndose rápido
social_proof,FP_near,0.4602869834250879,0.060286983425087926,glowetta,PRODUCTO VIRAL | STOCK BAJO,PRODUCTO VIRAL | __SCARCITY__
social_proof,FP_near,0.45758237772663224,0.05758237772663227,temu,ARS2.100 de crédito por retraso,__MONEY__ de crédito por retraso
social_proof,FP_near,0.45671074491992375,0.05671074491992378,Desconocido,Anotate para recibir una alerta cuando lancemos,Anotate para recibir una alerta cuando lancemos
social_proof,FP_near,0.45176874975025705,0.05176874975025708,riot,Clasificación inicial de 2026,Clasificación inicial de __NUM__
social_proof,FP_near,0.43952411683670234,0.03952411683670237,aruneshmathur_dark_patterns,OFFER ENDS: 09h: 09m: 55s: 0,OFFER ENDS: 09h: 09m: 55s: __NUM__
social_proof,FP_near,0.4363417834379768,0.03634178343797684,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),Demanda extremadamente alta: espera de 2 a 4 semanas para que llegue (por las dudas). Límite de 4 por persona!,Demanda extremadamente alta: espera de __NUM__ a __NUM__ semanas para que llegue (por las dudas). Límite de __NUM__ por persona!
social_proof,FP_near,0.4351753013561988,0.03517530135619884,Desconocido,Soy una mala persona,Soy una mala persona
social_proof,FP_near,0.4342321423237978,0.03423214232379784,Desconocido,Suscribite al aviso de lanzamiento,Suscribite al aviso de lanzamiento
social_proof,FP_near,0.4304845854569905,0.03048458545699051,aruneshmathur_dark_patterns,Flash Sale - Almost Over! 00 HOURS : 55 1001 MINUTES : 0550 8778 SECONDS,Flash Sale - Almost Over! __NUM__ HOURS : __NUM__ __NUM__ MINUTES : __NUM__ __NUM__ SECONDS
social_proof,FP_near,0.42862115262240297,0.028621152622403,IA,El partido empieza en 15 minutos,El partido empieza en __NUM__ minutos
social_proof,FP_near,0.428189457679754,0.02818945767975406,aruneshmathur_dark_patterns,Save 25% on your entire order 09 Hours 57 Minutes 34Seconds use code: SPRING25,Save __NUM__% on your entire order __NUM__ Hours __NUM__ Minutes 34Seconds use code: SPRING25
social_proof,FP_near,0.4264008830489186,0.026400883048918633,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),En demanda,En demanda
social_proof,FP_near,0.4217482041688922,0.021748204168892227,aruneshmathur_dark_patterns,LAST CHANCE TO SAVE... enter your email to Save 20% on your first order 00 hours :29 minutes :43 seconds,LAST CHANCE TO SAVE... enter your email to Save __NUM__% on your first order __NUM__ hours :__NUM__ minutes :__NUM__ seconds
social_proof,FP_near,0.4204780786629205,0.020478078662920507,aruneshmathur_dark_patterns,LAST CHANCE - UP TO 70% OFF - ENDS IN: 20 HRS 28 MINS 30 SECS,LAST CHANCE - UP TO __NUM__% OFF - ENDS IN: __NUM__ HRS __NUM__ MINS __NUM__ SECS
social_proof,FP_near,0.4114841618077334,0.011484161807733428,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),"Nuestros artículos se venden rápido, ¡no te lo pierdas!","Nuestros artículos se venden rápido, ¡no te lo pierdas!"
social_proof,FP_near,0.4110852546571596,0.011085254657159649,aruneshmathur_dark_patterns,0 DAYS22 HOURS13 MINUTES21 SECONDS,__NUM__ DAYS22 HOURS13 MINUTES21 SECONDS
social_proof,FP_near,0.41078054970977446,0.01078054970977449,aruneshmathur_dark_patterns,Deal expires in: 03 hrs 25 mins 22 sec,Deal expires in: __NUM__ hrs __NUM__ mins __NUM__ sec
social_proof,FP_near,0.4102145007714534,0.010214500771453416,[https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv](https://github.com/aruneshmathur/dark-patterns/blob/master/data/final-dark-patterns/dark-patterns.csv),¡EN ALTA DEMANDA!,¡EN ALTA DEMANDA!
social_proof,FP_near,0.4098708777273038,0.009870877727303828,Desconocido,"Si, envienmé el plan de comidas","Si, envienmé el plan de comidas"
social_proof,FP_near,0.4091545253334312,0.009154525333431252,temu,Ventas flash de fin de smeana,Ventas flash de fin de smeana
social_proof,FP_near,0.40558006381936507,0.0055800638193651,IA,Clase de yoga termina en 10 minutos,Clase de yoga termina en __NUM__ minutos
